country;year;sex;age;suicides_no;population;suicidesper100k;country-year;HDI for year;gdp_for_year_dolar;gdp_per_capita;generation
Sri Lanka;1999;female;55-74 years;121;1035715;11,68;Sri Lanka1999;;15,656,327,860;920;Silent
Sri Lanka;1999;female;5-14 years;35;1684408;2,08;Sri Lanka1999;;15,656,327,860;920;Millenials
Sri Lanka;1999;male;5-14 years;35;1751332;2;Sri Lanka1999;;15,656,327,860;920;Millenials
Sri Lanka;2000;male;75+ years;200;196877;101,59;Sri Lanka2000;0,679;16,330,814,180;953;G,I, Generation
Sri Lanka;2000;male;55-74 years;729;999107;72,97;Sri Lanka2000;0,679;16,330,814,180;953;Silent
Sri Lanka;2000;male;35-54 years;1521;2331906;65,23;Sri Lanka2000;0,679;16,330,814,180;953;Boomers
Sri Lanka;2000;male;25-34 years;873;1464384;59,62;Sri Lanka2000;0,679;16,330,814,180;953;Generation X
Sri Lanka;2000;male;15-24 years;615;1815183;33,88;Sri Lanka2000;0,679;16,330,814,180;953;Generation X
Sri Lanka;2000;female;15-24 years;504;1776940;28,36;Sri Lanka2000;0,679;16,330,814,180;953;Generation X
Sri Lanka;2000;female;25-34 years;288;1495529;19,26;Sri Lanka2000;0,679;16,330,814,180;953;Generation X
Sri Lanka;2000;female;75+ years;40;210936;18,96;Sri Lanka2000;0,679;16,330,814,180;953;G,I, Generation
Sri Lanka;2000;female;35-54 years;309;2394085;12,91;Sri Lanka2000;0,679;16,330,814,180;953;Boomers
Sri Lanka;2000;female;55-74 years;125;1072256;11,66;Sri Lanka2000;0,679;16,330,814,180;953;Silent
Sri Lanka;2000;female;5-14 years;27;1659830;1,63;Sri Lanka2000;0,679;16,330,814,180;953;Millenials
Sri Lanka;2000;male;5-14 years;21;1723309;1,22;Sri Lanka2000;0,679;16,330,814,180;953;Millenials
Sri Lanka;2001;male;75+ years;162;204801;79,1;Sri Lanka2001;;15,749,753,805;912;Silent
Sri Lanka;2001;male;55-74 years;671;1025106;65,46;Sri Lanka2001;;15,749,753,805;912;Silent
Sri Lanka;2001;male;35-54 years;1468;2362538;62,14;Sri Lanka2001;;15,749,753,805;912;Boomers
Sri Lanka;2001;male;25-34 years;755;1469938;51,36;Sri Lanka2001;;15,749,753,805;912;Generation X
Sri Lanka;2001;male;15-24 years;508;1811743;28,04;Sri Lanka2001;;15,749,753,805;912;Millenials
Sri Lanka;2001;female;15-24 years;394;1778830;22,15;Sri Lanka2001;;15,749,753,805;912;Millenials
Sri Lanka;2001;female;25-34 years;224;1503451;14,9;Sri Lanka2001;;15,749,753,805;912;Generation X
Sri Lanka;2001;female;75+ years;31;222745;13,92;Sri Lanka2001;;15,749,753,805;912;Silent
Sri Lanka;2001;female;35-54 years;244;2437630;10,01;Sri Lanka2001;;15,749,753,805;912;Boomers
Sri Lanka;2001;female;55-74 years;100;1109859;9,01;Sri Lanka2001;;15,749,753,805;912;Silent
Sri Lanka;2001;male;5-14 years;18;1699714;1,06;Sri Lanka2001;;15,749,753,805;912;Millenials
Sri Lanka;2001;female;5-14 years;15;1640606;0,91;Sri Lanka2001;;15,749,753,805;912;Millenials
Sri Lanka;2002;male;75+ years;165;211446;78,03;Sri Lanka2002;;16,536,535,647;951;Silent
Sri Lanka;2002;male;35-54 years;1476;2389646;61,77;Sri Lanka2002;;16,536,535,647;951;Boomers
Sri Lanka;2002;male;55-74 years;641;1055685;60,72;Sri Lanka2002;;16,536,535,647;951;Silent
Sri Lanka;2002;male;25-34 years;639;1478000;43,23;Sri Lanka2002;;16,536,535,647;951;Generation X
Sri Lanka;2002;male;15-24 years;520;1799884;28,89;Sri Lanka2002;;16,536,535,647;951;Millenials
Sri Lanka;2002;female;15-24 years;335;1772766;18,9;Sri Lanka2002;;16,536,535,647;951;Millenials
Sri Lanka;2002;female;25-34 years;213;1514774;14,06;Sri Lanka2002;;16,536,535,647;951;Generation X
Sri Lanka;2002;female;75+ years;31;234216;13,24;Sri Lanka2002;;16,536,535,647;951;Silent
Sri Lanka;2002;female;55-74 years;106;1153099;9,19;Sri Lanka2002;;16,536,535,647;951;Silent
Sri Lanka;2002;female;35-54 years;204;2477980;8,23;Sri Lanka2002;;16,536,535,647;951;Boomers
Sri Lanka;2002;female;5-14 years;28;1626383;1,72;Sri Lanka2002;;16,536,535,647;951;Millenials
Sri Lanka;2002;male;5-14 years;24;1682076;1,43;Sri Lanka2002;;16,536,535,647;951;Millenials
Sri Lanka;2003;male;75+ years;190;216549;87,74;Sri Lanka2003;;18,881,765,437;1077;Silent
Sri Lanka;2003;male;55-74 years;690;1089743;63,32;Sri Lanka2003;;18,881,765,437;1077;Silent
Sri Lanka;2003;male;35-54 years;1483;2413016;61,46;Sri Lanka2003;;18,881,765,437;1077;Boomers
Sri Lanka;2003;male;25-34 years;650;1488285;43,67;Sri Lanka2003;;18,881,765,437;1077;Generation X
Sri Lanka;2003;male;15-24 years;509;1781707;28,57;Sri Lanka2003;;18,881,765,437;1077;Millenials
Sri Lanka;2003;female;15-24 years;358;1760232;20,34;Sri Lanka2003;;18,881,765,437;1077;Millenials
Sri Lanka;2003;female;75+ years;38;245223;15,5;Sri Lanka2003;;18,881,765,437;1077;Silent
Sri Lanka;2003;female;25-34 years;186;1529565;12,16;Sri Lanka2003;;18,881,765,437;1077;Generation X
Sri Lanka;2003;female;55-74 years;111;1200816;9,24;Sri Lanka2003;;18,881,765,437;1077;Silent
Sri Lanka;2003;female;35-54 years;218;2514643;8,67;Sri Lanka2003;;18,881,765,437;1077;Boomers
Sri Lanka;2003;female;5-14 years;23;1615933;1,42;Sri Lanka2003;;18,881,765,437;1077;Millenials
Sri Lanka;2003;male;5-14 years;11;1668884;0,66;Sri Lanka2003;;18,881,765,437;1077;Millenials
Sri Lanka;2006;male;75+ years;211;224927;93,81;Sri Lanka2006;;28,267,410,543;1580;Silent
Sri Lanka;2006;male;55-74 years;649;1187973;54,63;Sri Lanka2006;;28,267,410,543;1580;Silent
Sri Lanka;2006;male;35-54 years;1246;2465505;50,54;Sri Lanka2006;;28,267,410,543;1580;Boomers
Sri Lanka;2006;male;25-34 years;573;1541529;37,17;Sri Lanka2006;;28,267,410,543;1580;Generation X
Sri Lanka;2006;male;15-24 years;423;1697398;24,92;Sri Lanka2006;;28,267,410,543;1580;Millenials
Sri Lanka;2006;female;15-24 years;333;1699144;19,6;Sri Lanka2006;;28,267,410,543;1580;Millenials
Sri Lanka;2006;female;75+ years;51;276505;18,44;Sri Lanka2006;;28,267,410,543;1580;Silent
Sri Lanka;2006;female;25-34 years;194;1594072;12,17;Sri Lanka2006;;28,267,410,543;1580;Generation X
Sri Lanka;2006;female;55-74 years;111;1344897;8,25;Sri Lanka2006;;28,267,410,543;1580;Silent
Sri Lanka;2006;female;35-54 years;198;2603293;7,61;Sri Lanka2006;;28,267,410,543;1580;Boomers
Sri Lanka;2006;male;5-14 years;15;1650300;0,91;Sri Lanka2006;;28,267,410,543;1580;Millenials
Sri Lanka;2006;female;5-14 years;11;1606015;0,68;Sri Lanka2006;;28,267,410,543;1580;Millenials
Suriname;1985;male;35-54 years;20;20500;97,56;Suriname1985;;873,250,000;2706;Silent
Suriname;1985;male;75+ years;2;2200;90,91;Suriname1985;;873,250,000;2706;G,I, Generation
Suriname;1985;male;25-34 years;11;16100;68,32;Suriname1985;;873,250,000;2706;Boomers
Suriname;1985;male;55-74 years;6;11700;51,28;Suriname1985;;873,250,000;2706;G,I, Generation
Suriname;1985;female;75+ years;2;4200;47,62;Suriname1985;;873,250,000;2706;G,I, Generation
Suriname;1985;female;55-74 years;5;15000;33,33;Suriname1985;;873,250,000;2706;G,I, Generation
Suriname;1985;male;15-24 years;17;53700;31,66;Suriname1985;;873,250,000;2706;Generation X
Suriname;1985;female;35-54 years;7;22600;30,97;Suriname1985;;873,250,000;2706;Silent
Suriname;1985;female;15-24 years;7;51400;13,62;Suriname1985;;873,250,000;2706;Generation X
Suriname;1985;male;5-14 years;2;54600;3,66;Suriname1985;;873,250,000;2706;Generation X
Suriname;1985;female;5-14 years;1;52400;1,91;Suriname1985;;873,250,000;2706;Generation X
Suriname;1985;female;25-34 years;0;18300;0;Suriname1985;;873,250,000;2706;Boomers
Suriname;1986;male;75+ years;2;2867;69,76;Suriname1986;;891,000,000;2731;G,I, Generation
Suriname;1986;male;15-24 years;13;43404;29,95;Suriname1986;;891,000,000;2731;Generation X
Suriname;1986;female;75+ years;1;3737;26,76;Suriname1986;;891,000,000;2731;G,I, Generation
Suriname;1986;male;35-54 years;7;32808;21,34;Suriname1986;;891,000,000;2731;Silent
Suriname;1986;male;25-34 years;6;29250;20,51;Suriname1986;;891,000,000;2731;Boomers
Suriname;1986;female;15-24 years;6;40116;14,96;Suriname1986;;891,000,000;2731;Generation X
Suriname;1986;male;55-74 years;2;15344;13,03;Suriname1986;;891,000,000;2731;G,I, Generation
Suriname;1986;female;25-34 years;2;28111;7,11;Suriname1986;;891,000,000;2731;Boomers
Suriname;1986;female;35-54 years;2;33022;6,06;Suriname1986;;891,000,000;2731;Silent
Suriname;1986;female;5-14 years;1;39865;2,51;Suriname1986;;891,000,000;2731;Generation X
Suriname;1986;female;55-74 years;0;15921;0;Suriname1986;;891,000,000;2731;G,I, Generation
Suriname;1986;male;5-14 years;0;41849;0;Suriname1986;;891,000,000;2731;Generation X
Suriname;1987;male;75+ years;2;2919;68,52;Suriname1987;;979,850,000;2951;G,I, Generation
Suriname;1987;male;25-34 years;13;30977;41,97;Suriname1987;;979,850,000;2951;Boomers
Suriname;1987;male;35-54 years;12;33400;35,93;Suriname1987;;979,850,000;2951;Silent
Suriname;1987;male;55-74 years;5;15788;31,67;Suriname1987;;979,850,000;2951;G,I, Generation
Suriname;1987;female;75+ years;1;3776;26,48;Suriname1987;;979,850,000;2951;G,I, Generation
Suriname;1987;female;15-24 years;8;40204;19,9;Suriname1987;;979,850,000;2951;Generation X
Suriname;1987;male;15-24 years;8;43517;18,38;Suriname1987;;979,850,000;2951;Generation X
Suriname;1987;female;25-34 years;1;29656;3,37;Suriname1987;;979,850,000;2951;Boomers
Suriname;1987;female;35-54 years;1;33647;2,97;Suriname1987;;979,850,000;2951;Silent
Suriname;1987;female;5-14 years;1;39799;2,51;Suriname1987;;979,850,000;2951;Generation X
Suriname;1987;female;55-74 years;0;16552;0;Suriname1987;;979,850,000;2951;G,I, Generation
Suriname;1987;male;5-14 years;0;41778;0;Suriname1987;;979,850,000;2951;Generation X
Suriname;1988;male;25-34 years;12;32853;36,53;Suriname1988;;1,160,900,000;3418;Boomers
Suriname;1988;male;75+ years;1;2960;33,78;Suriname1988;;1,160,900,000;3418;G,I, Generation
Suriname;1988;female;75+ years;1;3816;26,21;Suriname1988;;1,160,900,000;3418;G,I, Generation
Suriname;1988;female;15-24 years;10;40327;24,8;Suriname1988;;1,160,900,000;3418;Generation X
Suriname;1988;female;55-74 years;4;17297;23,13;Suriname1988;;1,160,900,000;3418;G,I, Generation
Suriname;1988;male;15-24 years;9;43613;20,64;Suriname1988;;1,160,900,000;3418;Generation X
Suriname;1988;male;35-54 years;7;34213;20,46;Suriname1988;;1,160,900,000;3418;Silent
Suriname;1988;male;55-74 years;3;16330;18,37;Suriname1988;;1,160,900,000;3418;G,I, Generation
Suriname;1988;female;35-54 years;2;34480;5,8;Suriname1988;;1,160,900,000;3418;Silent
Suriname;1988;female;25-34 years;0;31329;0;Suriname1988;;1,160,900,000;3418;Boomers
Suriname;1988;female;5-14 years;0;40174;0;Suriname1988;;1,160,900,000;3418;Generation X
Suriname;1988;male;5-14 years;0;42219;0;Suriname1988;;1,160,900,000;3418;Generation X
Suriname;1989;male;35-54 years;17;35135;48,38;Suriname1989;;542,520,000;1560;Silent
Suriname;1989;male;75+ years;1;2964;33,74;Suriname1989;;542,520,000;1560;G,I, Generation
Suriname;1989;male;25-34 years;11;34649;31,75;Suriname1989;;542,520,000;1560;Boomers
Suriname;1989;female;75+ years;1;3844;26,01;Suriname1989;;542,520,000;1560;G,I, Generation
Suriname;1989;male;15-24 years;11;43552;25,26;Suriname1989;;542,520,000;1560;Generation X
Suriname;1989;female;55-74 years;4;18079;22,13;Suriname1989;;542,520,000;1560;G,I, Generation
Suriname;1989;female;35-54 years;3;35415;8,47;Suriname1989;;542,520,000;1560;Silent
Suriname;1989;female;15-24 years;3;40352;7,43;Suriname1989;;542,520,000;1560;Generation X
Suriname;1989;male;55-74 years;1;16912;5,91;Suriname1989;;542,520,000;1560;G,I, Generation
Suriname;1989;female;25-34 years;1;32892;3,04;Suriname1989;;542,520,000;1560;Boomers
Suriname;1989;female;5-14 years;0;40886;0;Suriname1989;;542,520,000;1560;Generation X
Suriname;1989;male;5-14 years;0;43043;0;Suriname1989;;542,520,000;1560;Generation X
Suriname;1990;male;75+ years;3;2000;150;Suriname1990;;388,300,000;1114;G,I, Generation
Suriname;1990;male;25-34 years;8;34000;23,53;Suriname1990;;388,300,000;1114;Boomers
Suriname;1990;male;15-24 years;7;47000;14,89;Suriname1990;;388,300,000;1114;Generation X
Suriname;1990;male;35-54 years;2;28000;7,14;Suriname1990;;388,300,000;1114;Silent
Suriname;1990;male;55-74 years;1;16000;6,25;Suriname1990;;388,300,000;1114;G,I, Generation
Suriname;1990;female;25-34 years;2;35000;5,71;Suriname1990;;388,300,000;1114;Boomers
Suriname;1990;female;15-24 years;2;46000;4,35;Suriname1990;;388,300,000;1114;Generation X
Suriname;1990;male;5-14 years;1;45000;2,22;Suriname1990;;388,300,000;1114;Generation X
Suriname;1990;female;35-54 years;0;32000;0;Suriname1990;;388,300,000;1114;Silent
Suriname;1990;female;5-14 years;0;43500;0;Suriname1990;;388,300,000;1114;Generation X
Suriname;1990;female;55-74 years;0;17000;0;Suriname1990;;388,300,000;1114;G,I, Generation
Suriname;1990;female;75+ years;0;3200;0;Suriname1990;;388,300,000;1114;G,I, Generation
Suriname;1991;male;25-34 years;15;37620;39,87;Suriname1991;;448,300,000;1235;Boomers
Suriname;1991;male;35-54 years;13;37217;34,93;Suriname1991;;448,300,000;1235;Boomers
Suriname;1991;male;75+ years;1;2979;33,57;Suriname1991;;448,300,000;1235;G,I, Generation
Suriname;1991;female;75+ years;1;3932;25,43;Suriname1991;;448,300,000;1235;G,I, Generation
Suriname;1991;female;15-24 years;9;40020;22,49;Suriname1991;;448,300,000;1235;Generation X
Suriname;1991;female;55-74 years;4;19527;20,48;Suriname1991;;448,300,000;1235;Silent
Suriname;1991;female;25-34 years;5;35339;14,15;Suriname1991;;448,300,000;1235;Boomers
Suriname;1991;male;15-24 years;5;42924;11,65;Suriname1991;;448,300,000;1235;Generation X
Suriname;1991;male;55-74 years;1;18019;5,55;Suriname1991;;448,300,000;1235;Silent
Suriname;1991;female;5-14 years;2;42788;4,67;Suriname1991;;448,300,000;1235;Millenials
Suriname;1991;female;35-54 years;1;37467;2,67;Suriname1991;;448,300,000;1235;Boomers
Suriname;1991;male;5-14 years;0;45247;0;Suriname1991;;448,300,000;1235;Millenials
Suriname;1992;male;25-34 years;11;38778;28,37;Suriname1992;;404,600,000;1093;Boomers
Suriname;1992;male;55-74 years;5;18529;26,98;Suriname1992;;404,600,000;1093;Silent
Suriname;1992;male;35-54 years;10;38358;26,07;Suriname1992;;404,600,000;1093;Boomers
Suriname;1992;male;15-24 years;9;42389;21,23;Suriname1992;;404,600,000;1093;Generation X
Suriname;1992;female;15-24 years;6;39704;15,11;Suriname1992;;404,600,000;1093;Generation X
Suriname;1992;female;25-34 years;2;36206;5,52;Suriname1992;;404,600,000;1093;Boomers
Suriname;1992;female;35-54 years;2;38576;5,18;Suriname1992;;404,600,000;1093;Boomers
Suriname;1992;female;55-74 years;1;20189;4,95;Suriname1992;;404,600,000;1093;Silent
Suriname;1992;female;5-14 years;2;43929;4,55;Suriname1992;;404,600,000;1093;Millenials
Suriname;1992;female;75+ years;0;3987;0;Suriname1992;;404,600,000;1093;G,I, Generation
Suriname;1992;male;5-14 years;0;46555;0;Suriname1992;;404,600,000;1093;Millenials
Suriname;1992;male;75+ years;0;2994;0;Suriname1992;;404,600,000;1093;G,I, Generation
Suriname;1995;male;25-34 years;14;40792;34,32;Suriname1995;;693,970,588;1782;Generation X
Suriname;1995;male;75+ years;1;2953;33,86;Suriname1995;;693,970,588;1782;G,I, Generation
Suriname;1995;male;15-24 years;12;40901;29,34;Suriname1995;;693,970,588;1782;Generation X
Suriname;1995;male;35-54 years;10;42573;23,49;Suriname1995;;693,970,588;1782;Boomers
Suriname;1995;male;55-74 years;4;19931;20,07;Suriname1995;;693,970,588;1782;Silent
Suriname;1995;female;55-74 years;3;22077;13,59;Suriname1995;;693,970,588;1782;Silent
Suriname;1995;female;15-24 years;5;38880;12,86;Suriname1995;;693,970,588;1782;Generation X
Suriname;1995;female;25-34 years;4;37603;10,64;Suriname1995;;693,970,588;1782;Generation X
Suriname;1995;female;35-54 years;1;42582;2,35;Suriname1995;;693,970,588;1782;Boomers
Suriname;1995;male;5-14 years;1;49923;2;Suriname1995;;693,970,588;1782;Millenials
Suriname;1995;female;5-14 years;0;47069;0;Suriname1995;;693,970,588;1782;Millenials
Suriname;1995;female;75+ years;0;4130;0;Suriname1995;;693,970,588;1782;G,I, Generation
Suriname;1996;male;75+ years;1;3080;32,47;Suriname1996;;860,630,923;2174;G,I, Generation
Suriname;1996;male;25-34 years;6;41058;14,61;Suriname1996;;860,630,923;2174;Generation X
Suriname;1996;male;35-54 years;6;44241;13,56;Suriname1996;;860,630,923;2174;Boomers
Suriname;1996;male;15-24 years;3;40974;7,32;Suriname1996;;860,630,923;2174;Generation X
Suriname;1996;male;55-74 years;1;20314;4,92;Suriname1996;;860,630,923;2174;Silent
Suriname;1996;female;55-74 years;1;22310;4,48;Suriname1996;;860,630,923;2174;Silent
Suriname;1996;female;15-24 years;1;39181;2,55;Suriname1996;;860,630,923;2174;Generation X
Suriname;1996;female;35-54 years;1;44201;2,26;Suriname1996;;860,630,923;2174;Boomers
Suriname;1996;female;5-14 years;1;47703;2,1;Suriname1996;;860,630,923;2174;Millenials
Suriname;1996;female;25-34 years;0;38017;0;Suriname1996;;860,630,923;2174;Generation X
Suriname;1996;female;75+ years;0;4289;0;Suriname1996;;860,630,923;2174;G,I, Generation
Suriname;1996;male;5-14 years;0;50437;0;Suriname1996;;860,630,923;2174;Millenials
Suriname;1997;male;75+ years;1;3211;31,14;Suriname1997;;929,607,500;2314;G,I, Generation
Suriname;1997;male;55-74 years;4;20606;19,41;Suriname1997;;929,607,500;2314;Silent
Suriname;1997;male;15-24 years;5;41081;12,17;Suriname1997;;929,607,500;2314;Generation X
Suriname;1997;male;25-34 years;5;41122;12,16;Suriname1997;;929,607,500;2314;Generation X
Suriname;1997;male;35-54 years;5;46141;10,84;Suriname1997;;929,607,500;2314;Boomers
Suriname;1997;female;25-34 years;3;38337;7,83;Suriname1997;;929,607,500;2314;Generation X
Suriname;1997;female;35-54 years;3;46033;6,52;Suriname1997;;929,607,500;2314;Boomers
Suriname;1997;female;15-24 years;2;39505;5,06;Suriname1997;;929,607,500;2314;Generation X
Suriname;1997;female;55-74 years;1;22554;4,43;Suriname1997;;929,607,500;2314;Silent
Suriname;1997;female;5-14 years;2;48099;4,16;Suriname1997;;929,607,500;2314;Millenials
Suriname;1997;male;5-14 years;1;50699;1,97;Suriname1997;;929,607,500;2314;Millenials
Suriname;1997;female;75+ years;0;4426;0;Suriname1997;;929,607,500;2314;G,I, Generation
Suriname;1998;male;75+ years;1;3340;29,94;Suriname1998;;945,000,000;2318;G,I, Generation
Suriname;1998;male;25-34 years;7;41049;17,05;Suriname1998;;945,000,000;2318;Generation X
Suriname;1998;male;35-54 years;8;48239;16,58;Suriname1998;;945,000,000;2318;Boomers
Suriname;1998;male;55-74 years;3;20823;14,41;Suriname1998;;945,000,000;2318;Silent
Suriname;1998;female;25-34 years;4;38571;10,37;Suriname1998;;945,000,000;2318;Generation X
Suriname;1998;female;35-54 years;3;48040;6,24;Suriname1998;;945,000,000;2318;Boomers
Suriname;1998;male;15-24 years;2;41216;4,85;Suriname1998;;945,000,000;2318;Generation X
Suriname;1998;female;15-24 years;1;39847;2,51;Suriname1998;;945,000,000;2318;Generation X
Suriname;1998;female;5-14 years;0;48317;0;Suriname1998;;945,000,000;2318;Millenials
Suriname;1998;female;55-74 years;0;22817;0;Suriname1998;;945,000,000;2318;Silent
Suriname;1998;female;75+ years;0;4529;0;Suriname1998;;945,000,000;2318;G,I, Generation
Suriname;1998;male;5-14 years;0;50818;0;Suriname1998;;945,000,000;2318;Millenials
Suriname;1999;male;75+ years;3;3466;86,56;Suriname1999;;885,444,186;2142;G,I, Generation
Suriname;1999;male;55-74 years;9;21006;42,84;Suriname1999;;885,444,186;2142;Silent
Suriname;1999;male;25-34 years;9;40913;22;Suriname1999;;885,444,186;2142;Generation X
Suriname;1999;female;15-24 years;8;40243;19,88;Suriname1999;;885,444,186;2142;Generation X
Suriname;1999;male;35-54 years;8;50399;15,87;Suriname1999;;885,444,186;2142;Boomers
Suriname;1999;male;15-24 years;5;41424;12,07;Suriname1999;;885,444,186;2142;Generation X
Suriname;1999;female;35-54 years;4;50067;7,99;Suriname1999;;885,444,186;2142;Boomers
Suriname;1999;female;25-34 years;2;38746;5,16;Suriname1999;;885,444,186;2142;Generation X
Suriname;1999;female;55-74 years;1;23115;4,33;Suriname1999;;885,444,186;2142;Silent
Suriname;1999;female;5-14 years;0;48443;0;Suriname1999;;885,444,186;2142;Millenials
Suriname;1999;female;75+ years;0;4596;0;Suriname1999;;885,444,186;2142;G,I, Generation
Suriname;1999;male;5-14 years;0;50885;0;Suriname1999;;885,444,186;2142;Millenials
